WRTTIME_IDTFR_ID,CLS_ID,CLS_NM,ITM_NM,DTA_VAL,WRTTIME_DESC
202402,50001,전국,지수,88.7257110190599,2024-01-08
202403,50001,전국,지수,88.7415949680269,2024-01-15
202404,50001,전국,지수,88.7597245669303,2024-01-22
202405,50001,전국,지수,88.7637649477899,2024-01-29
202406,50001,전국,지수,88.7689263533827,2024-02-05
202407,50001,전국,지수,88.7776408573492,2024-02-12
202408,50001,전국,지수,88.7913453277432,2024-02-19
202409,50001,전국,지수,88.809307667953,2024-02-26
202410,50001,전국,지수,88.8321334723774,2024-03-04
202411,50001,전국,지수,88.8460786716024,2024-03-11
202412,50001,전국,지수,88.8646680840874,2024-03-18
202413,50001,전국,지수,88.8806436495886,2024-03-25
202414,50001,전국,지수,88.9061114979544,2024-04-01
202415,50001,전국,지수,88.933715299867,2024-04-08
202416,50001,전국,지수,88.9605769841816,2024-04-15
202417,50001,전국,지수,88.9810043575162,2024-04-22
202418,50001,전국,지수,89.0028481746917,2024-04-29
202419,50001,전국,지수,89.0295420786358,2024-05-06
202420,50001,전국,지수,89.0524625443929,2024-05-13
202421,50001,전국,지수,89.1164003216635,2024-05-20
202422,50001,전국,지수,89.1616399061554,2024-05-27
202423,50001,전국,지수,89.2005728184403,2024-06-03
202424,50001,전국,지수,89.2313569303066,2024-06-10
202425,50001,전국,지수,89.268896840513,2024-06-17
202426,50001,전국,지수,89.3072026184601,2024-06-24
202427,50001,전국,지수,89.3533377980962,2024-07-01
202428,50001,전국,지수,89.4002791910828,2024-07-08
202429,50001,전국,지수,89.4502514246331,2024-07-15
202430,50001,전국,지수,89.5076526637895,2024-07-22
202431,50001,전국,지수,89.55738,2024-07-29
202432,50001,전국,지수,89.61459669701054,2024-08-05
202433,50001,전국,지수,89.677444,2024-08-12
202434,50001,전국,지수,89.74552952505188,2024-08-19
202435,50001,전국,지수,89.81202771834474,2024-08-26
202436,50001,전국,지수,89.8728333287306,2024-09-02
202437,50001,전국,지수,89.9486547919882,2024-09-09
202438,50001,전국,지수,89.99957109,2024-09-16
202439,50001,전국,지수,90.0432257462304,2024-09-23
202440,50001,전국,지수,90.0839247434846,2024-09-30
202441,50001,전국,지수,90.130365746685,2024-10-07
202442,50001,전국,지수,90.1888533724779,2024-10-14
202402,50004,6대광역시,지수,84.8346348007769,2024-01-08
202403,50004,6대광역시,지수,84.8292362644559,2024-01-15
202404,50004,6대광역시,지수,84.8206796572228,2024-01-22
202405,50004,6대광역시,지수,84.8079953659628,2024-01-29
202406,50004,6대광역시,지수,84.7889967614421,2024-02-05
202407,50004,6대광역시,지수,84.7773898780104,2024-02-12
202408,50004,6대광역시,지수,84.7678181157625,2024-02-19
202409,50004,6대광역시,지수,84.7669119140692,2024-02-26
202410,50004,6대광역시,지수,84.7736878901373,2024-03-04
202411,50004,6대광역시,지수,84.7751258342118,2024-03-11
202412,50004,6대광역시,지수,84.7934440584829,2024-03-18
202413,50004,6대광역시,지수,84.8090373618635,2024-03-25
202414,50004,6대광역시,지수,84.8340467484841,2024-04-01
202415,50004,6대광역시,지수,84.8680626763741,2024-04-08
202416,50004,6대광역시,지수,84.8861420058773,2024-04-15
202417,50004,6대광역시,지수,84.8932075475786,2024-04-22
202418,50004,6대광역시,지수,84.910204445338,2024-04-29
202419,50004,6대광역시,지수,84.9311079476016,2024-05-06
202420,50004,6대광역시,지수,84.9453547718615,2024-05-13
202421,50004,6대광역시,지수,84.9920091090039,2024-05-20
202422,50004,6대광역시,지수,85.0219832136624,2024-05-27
202423,50004,6대광역시,지수,85.0343755921447,2024-06-03
202424,50004,6대광역시,지수,85.0382642396705,2024-06-10
202425,50004,6대광역시,지수,85.0460410916655,2024-06-17
202426,50004,6대광역시,지수,85.0554773805536,2024-06-24
202427,50004,6대광역시,지수,85.0560202073401,2024-07-01
202428,50004,6대광역시,지수,85.0564120634288,2024-07-08
202429,50004,6대광역시,지수,85.0662935670302,2024-07-15
202430,50004,6대광역시,지수,85.0871669082962,2024-07-22
202431,50004,6대광역시,지수,85.11326,2024-07-29
202432,50004,6대광역시,지수,85.1393190967855,2024-08-05
202433,50004,6대광역시,지수,85.17599,2024-08-12
202434,50004,6대광역시,지수,85.21368898871569,2024-08-19
202435,50004,6대광역시,지수,85.25310411661916,2024-08-26
202436,50004,6대광역시,지수,85.3029346468725,2024-09-02
202437,50004,6대광역시,지수,85.3493173575261,2024-09-09
202438,50004,6대광역시,지수,85.38082873,2024-09-16
202439,50004,6대광역시,지수,85.4075737884034,2024-09-23
202440,50004,6대광역시,지수,85.4426910251904,2024-09-30
202441,50004,6대광역시,지수,85.4789213127551,2024-10-07
202442,50004,6대광역시,지수,85.5242120675978,2024-10-14
202402,50008,서울,지수,86.8610895726167,2024-01-08
202403,50008,서울,지수,86.9232093063025,2024-01-15
202404,50008,서울,지수,86.9844921832788,2024-01-22
202405,50008,서울,지수,87.039121117609,2024-01-29
202406,50008,서울,지수,87.1015799902616,2024-02-05
202407,50008,서울,지수,87.1475877291472,2024-02-12
202408,50008,서울,지수,87.1825380088709,2024-02-19
202409,50008,서울,지수,87.2234347935239,2024-02-26
202410,50008,서울,지수,87.2897909192849,2024-03-04
202411,50008,서울,지수,87.3564175277993,2024-03-11
202412,50008,서울,지수,87.420996040994,2024-03-18
202413,50008,서울,지수,87.479408386166,2024-03-25
202414,50008,서울,지수,87.5405722611277,2024-04-01
202415,50008,서울,지수,87.5919403590712,2024-04-08
202416,50008,서울,지수,87.6585157588257,2024-04-15
202417,50008,서울,지수,87.7232165009651,2024-04-22
202418,50008,서울,지수,87.7879715242677,2024-04-29
202419,50008,서울,지수,87.8638871390458,2024-05-06
202420,50008,서울,지수,87.9290864760332,2024-05-13
202421,50008,서울,지수,88.0213913535183,2024-05-20
202422,50008,서울,지수,88.1130577240046,2024-05-27
202423,50008,서울,지수,88.2048988262122,2024-06-03
202424,50008,서울,지수,88.3113597971891,2024-06-10
202425,50008,서울,지수,88.4580974316211,2024-06-17
202426,50008,서울,지수,88.6255961962011,2024-06-24
202427,50008,서울,지수,88.8037376954767,2024-07-01
202428,50008,서울,지수,88.982947208536,2024-07-08
202429,50008,서울,지수,89.1449808099236,2024-07-15
202430,50008,서울,지수,89.3060418087066,2024-07-22
202431,50008,서울,지수,89.45349,2024-07-29
202432,50008,서울,지수,89.60875256354187,2024-08-05
202433,50008,서울,지수,89.77998,2024-08-12
202434,50008,서울,지수,89.95683455934865,2024-08-19
202435,50008,서울,지수,90.10774210447866,2024-08-26
202436,50008,서울,지수,90.2428435327515,2024-09-02
202437,50008,서울,지수,90.3940805157856,2024-09-09
202438,50008,서울,지수,90.50572972,2024-09-16
202439,50008,서울,지수,90.5992884376404,2024-09-23
202440,50008,서울,지수,90.6871195290305,2024-09-30
202441,50008,서울,지수,90.7782745816896,2024-10-07
202442,50008,서울,지수,90.8727778827787,2024-10-14
202402,50011,동북권,지수,86.7997025569239,2024-01-08
202403,50011,동북권,지수,86.8723872702993,2024-01-15
202404,50011,동북권,지수,86.9534422435968,2024-01-22
202405,50011,동북권,지수,87.0365288958504,2024-01-29
202406,50011,동북권,지수,87.1371520916116,2024-02-05
202407,50011,동북권,지수,87.2228693929299,2024-02-12
202408,50011,동북권,지수,87.2926878476728,2024-02-19
202409,50011,동북권,지수,87.3647405288003,2024-02-26
202410,50011,동북권,지수,87.4641789451713,2024-03-04
202411,50011,동북권,지수,87.5498385414933,2024-03-11
202412,50011,동북권,지수,87.6348482154296,2024-03-18
202413,50011,동북권,지수,87.727965218986,2024-03-25
202414,50011,동북권,지수,87.8161420351055,2024-04-01
202415,50011,동북권,지수,87.8895622393467,2024-04-08
202416,50011,동북권,지수,87.9730875295437,2024-04-15
202417,50011,동북권,지수,88.0626380685051,2024-04-22
202418,50011,동북권,지수,88.1534158341914,2024-04-29
202419,50011,동북권,지수,88.253384995393,2024-05-06
202420,50011,동북권,지수,88.3385823117877,2024-05-13
202421,50011,동북권,지수,88.4392721676671,2024-05-20
202422,50011,동북권,지수,88.5391549362897,2024-05-27
202423,50011,동북권,지수,88.6402441875482,2024-06-03
202424,50011,동북권,지수,88.7612177609621,2024-06-10
202425,50011,동북권,지수,88.9373607701783,2024-06-17
202426,50011,동북권,지수,89.1194083032859,2024-06-24
202427,50011,동북권,지수,89.3397337788699,2024-07-01
202428,50011,동북권,지수,89.5209147401686,2024-07-08
202429,50011,동북권,지수,89.6783560414411,2024-07-15
202430,50011,동북권,지수,89.825639820169,2024-07-22
202431,50011,동북권,지수,89.985954,2024-07-29
202432,50011,동북권,지수,90.16929049998133,2024-08-05
202433,50011,동북권,지수,90.383354,2024-08-12
202434,50011,동북권,지수,90.57523046605291,2024-08-19
202435,50011,동북권,지수,90.74218987232052,2024-08-26
202436,50011,동북권,지수,90.8980079876264,2024-09-02
202437,50011,동북권,지수,91.0553621012432,2024-09-09
202438,50011,동북권,지수,91.1684641,2024-09-16
202439,50011,동북권,지수,91.2699066231307,2024-09-23
202440,50011,동북권,지수,91.3717977963799,2024-09-30
202441,50011,동북권,지수,91.4579365132623,2024-10-07
202442,50011,동북권,지수,91.5660461226689,2024-10-14
202402,50012,서북권,지수,88.2090314984474,2024-01-08
202403,50012,서북권,지수,88.2594729426084,2024-01-15
202404,50012,서북권,지수,88.3348091095418,2024-01-22
202405,50012,서북권,지수,88.4058658222377,2024-01-29
202406,50012,서북권,지수,88.5102763383372,2024-02-05
202407,50012,서북권,지수,88.5625771697891,2024-02-12
202408,50012,서북권,지수,88.599505899503,2024-02-19
202409,50012,서북권,지수,88.6514432545325,2024-02-26
202410,50012,서북권,지수,88.7151708047927,2024-03-04
202411,50012,서북권,지수,88.8034716058282,2024-03-11
202412,50012,서북권,지수,88.8585725577132,2024-03-18
202413,50012,서북권,지수,88.9593488386553,2024-03-25
202414,50012,서북권,지수,89.050163452836,2024-04-01
202415,50012,서북권,지수,89.1429762611131,2024-04-08
202416,50012,서북권,지수,89.2681268206204,2024-04-15
202417,50012,서북권,지수,89.3621028258866,2024-04-22
202418,50012,서북권,지수,89.4362048211713,2024-04-29
202419,50012,서북권,지수,89.5288250696696,2024-05-06
202420,50012,서북권,지수,89.6255796524053,2024-05-13
202421,50012,서북권,지수,89.7492175795606,2024-05-20
202422,50012,서북권,지수,89.8535101340975,2024-05-27
202423,50012,서북권,지수,89.9957576774823,2024-06-03
202424,50012,서북권,지수,90.1463612687543,2024-06-10
202425,50012,서북권,지수,90.3363112622172,2024-06-17
202426,50012,서북권,지수,90.5974523931955,2024-06-24
202427,50012,서북권,지수,90.8076447066661,2024-07-01
202428,50012,서북권,지수,91.0400693541044,2024-07-08
202429,50012,서북권,지수,91.1884148066891,2024-07-15
202430,50012,서북권,지수,91.3826333656085,2024-07-22
202431,50012,서북권,지수,91.52128,2024-07-29
202432,50012,서북권,지수,91.63376582522247,2024-08-05
202433,50012,서북권,지수,91.776695,2024-08-12
202434,50012,서북권,지수,91.91907379547519,2024-08-19
202435,50012,서북권,지수,92.03723244421299,2024-08-26
202436,50012,서북권,지수,92.1732664717985,2024-09-02
202437,50012,서북권,지수,92.3413543880359,2024-09-09
202438,50012,서북권,지수,92.46984574,2024-09-16
202439,50012,서북권,지수,92.5800608315113,2024-09-23
202440,50012,서북권,지수,92.6829642183944,2024-09-30
202441,50012,서북권,지수,92.8050242310937,2024-10-07
202442,50012,서북권,지수,92.9278451709023,2024-10-14
202402,50014,서남권,지수,85.8182605986561,2024-01-08
202403,50014,서남권,지수,85.89809761226,2024-01-15
202404,50014,서남권,지수,85.9638899200576,2024-01-22
202405,50014,서남권,지수,86.0072883126417,2024-01-29
202406,50014,서남권,지수,86.0591424718431,2024-02-05
202407,50014,서남권,지수,86.0927992333477,2024-02-12
202408,50014,서남권,지수,86.1264315001214,2024-02-19
202409,50014,서남권,지수,86.180484319653,2024-02-26
202410,50014,서남권,지수,86.2369562400043,2024-03-04
202411,50014,서남권,지수,86.3072629414839,2024-03-11
202412,50014,서남권,지수,86.3689966194413,2024-03-18
202413,50014,서남권,지수,86.4297344695774,2024-03-25
202414,50014,서남권,지수,86.500962246226,2024-04-01
202415,50014,서남권,지수,86.5463196249673,2024-04-08
202416,50014,서남권,지수,86.6214771616012,2024-04-15
202417,50014,서남권,지수,86.6825537565147,2024-04-22
202418,50014,서남권,지수,86.7390272567742,2024-04-29
202419,50014,서남권,지수,86.8065127466456,2024-05-06
202420,50014,서남권,지수,86.8569518408341,2024-05-13
202421,50014,서남권,지수,86.9516673373258,2024-05-20
202422,50014,서남권,지수,87.0601523624848,2024-05-27
202423,50014,서남권,지수,87.1450606086328,2024-06-03
202424,50014,서남권,지수,87.250891149421,2024-06-10
202425,50014,서남권,지수,87.3733107231417,2024-06-17
202426,50014,서남권,지수,87.5471575280528,2024-06-24
202427,50014,서남권,지수,87.7453819487175,2024-07-01
202428,50014,서남권,지수,87.9384147242806,2024-07-08
202429,50014,서남권,지수,88.1206711397165,2024-07-15
202430,50014,서남권,지수,88.2979712031002,2024-07-22
202431,50014,서남권,지수,88.46214,2024-07-29
202432,50014,서남권,지수,88.61405711461924,2024-08-05
202433,50014,서남권,지수,88.78921,2024-08-12
202434,50014,서남권,지수,88.98497852449412,2024-08-19
202435,50014,서남권,지수,89.14918372635616,2024-08-26
202436,50014,서남권,지수,89.2960028420752,2024-09-02
202437,50014,서남권,지수,89.4655010372692,2024-09-09
202438,50014,서남권,지수,89.56814065,2024-09-16
202439,50014,서남권,지수,89.65391285078,2024-09-23
202440,50014,서남권,지수,89.7392999911824,2024-09-30
202441,50014,서남권,지수,89.8333218382941,2024-10-07
202442,50014,서남권,지수,89.8971782084068,2024-10-14
202402,50015,동남권,지수,87.460331953156,2024-01-08
202403,50015,동남권,지수,87.5008186284487,2024-01-15
202404,50015,동남권,지수,87.5291152848002,2024-01-22
202405,50015,동남권,지수,87.553840035207,2024-01-29
202406,50015,동남권,지수,87.5654871487327,2024-02-05
202407,50015,동남권,지수,87.5739546062009,2024-02-12
202408,50015,동남권,지수,87.563712033936,2024-02-19
202409,50015,동남권,지수,87.5427976778596,2024-02-26
202410,50015,동남권,지수,87.5785718548243,2024-03-04
202411,50015,동남권,지수,87.6097168996461,2024-03-11
202412,50015,동남권,지수,87.6514022304407,2024-03-18
202413,50015,동남권,지수,87.6391127338887,2024-03-25
202414,50015,동남권,지수,87.6398062483288,2024-04-01
202415,50015,동남권,지수,87.6447580290544,2024-04-08
202416,50015,동남권,지수,87.6570993150023,2024-04-15
202417,50015,동남권,지수,87.6820007013085,2024-04-22
202418,50015,동남권,지수,87.7193921878338,2024-04-29
202419,50015,동남권,지수,87.770431855319,2024-05-06
202420,50015,동남권,지수,87.8148421051246,2024-05-13
202421,50015,동남권,지수,87.8791689836876,2024-05-20
202422,50015,동남권,지수,87.936511574683,2024-05-27
202423,50015,동남권,지수,88.0042425310509,2024-06-03
202424,50015,동남권,지수,88.0691087343419,2024-06-10
202425,50015,동남권,지수,88.1828795048107,2024-06-17
202426,50015,동남권,지수,88.2776594266006,2024-06-24
202427,50015,동남권,지수,88.3561369778514,2024-07-01
202428,50015,동남권,지수,88.494779468236,2024-07-08
202429,50015,동남권,지수,88.6474709143709,2024-07-15
202430,50015,동남권,지수,88.7875708662535,2024-07-22
202431,50015,동남권,지수,88.896736,2024-07-29
202432,50015,동남권,지수,89.03394529543206,2024-08-05
202433,50015,동남권,지수,89.1583,2024-08-12
202434,50015,동남권,지수,89.31280412483379,2024-08-19
202435,50015,동남권,지수,89.4413979138315,2024-08-26
202436,50015,동남권,지수,89.5357216003619,2024-09-02
202437,50015,동남권,지수,89.6496448385785,2024-09-09
202438,50015,동남권,지수,89.76058731,2024-09-16
202439,50015,동남권,지수,89.8402192828931,2024-09-23
202440,50015,동남권,지수,89.9029976541659,2024-09-30
202441,50015,동남권,지수,89.983401418237,2024-10-07
202442,50015,동남권,지수,90.0813858817926,2024-10-14
202402,50016,경기,지수,86.158105156324,2024-01-08
202403,50016,경기,지수,86.1924050215403,2024-01-15
202404,50016,경기,지수,86.2370560364316,2024-01-22
202405,50016,경기,지수,86.2760623389292,2024-01-29
202406,50016,경기,지수,86.2936159663102,2024-02-05
202407,50016,경기,지수,86.3287834272657,2024-02-12
202408,50016,경기,지수,86.3853320125321,2024-02-19
202409,50016,경기,지수,86.4332662323215,2024-02-26
202410,50016,경기,지수,86.4904316499472,2024-03-04
202411,50016,경기,지수,86.5246777014565,2024-03-11
202412,50016,경기,지수,86.5599117057614,2024-03-18
202413,50016,경기,지수,86.6065753407163,2024-03-25
202414,50016,경기,지수,86.6645868461782,2024-04-01
202415,50016,경기,지수,86.7193982732401,2024-04-08
202416,50016,경기,지수,86.7889679725458,2024-04-15
202417,50016,경기,지수,86.8436781127587,2024-04-22
202418,50016,경기,지수,86.8887448721097,2024-04-29
202419,50016,경기,지수,86.9407546829336,2024-05-06
202420,50016,경기,지수,87.0013708074686,2024-05-13
202421,50016,경기,지수,87.1002539856719,2024-05-20
202422,50016,경기,지수,87.1825790426356,2024-05-27
202423,50016,경기,지수,87.265615702273,2024-06-03
202424,50016,경기,지수,87.3341563015693,2024-06-10
202425,50016,경기,지수,87.3946097899975,2024-06-17
202426,50016,경기,지수,87.4572491059656,2024-06-24
202427,50016,경기,지수,87.5330972991641,2024-07-01
202428,50016,경기,지수,87.6198520538327,2024-07-08
202429,50016,경기,지수,87.7164501511937,2024-07-15
202430,50016,경기,지수,87.8176198558767,2024-07-22
202431,50016,경기,지수,87.89637,2024-07-29
202432,50016,경기,지수,87.99635417798747,2024-08-05
202433,50016,경기,지수,88.082245,2024-08-12
202434,50016,경기,지수,88.19062068521126,2024-08-19
202435,50016,경기,지수,88.29711015815218,2024-08-26
202436,50016,경기,지수,88.3801099419095,2024-09-02
202437,50016,경기,지수,88.5132196977351,2024-09-09
202438,50016,경기,지수,88.59965594,2024-09-16
202439,50016,경기,지수,88.6838745895216,2024-09-23
202440,50016,경기,지수,88.7526153120429,2024-09-30
202441,50016,경기,지수,88.8227482155187,2024-10-07
202442,50016,경기,지수,88.9173626201257,2024-10-14
202402,50025,부산,지수,86.3792054050848,2024-01-08
202403,50025,부산,지수,86.3477993665189,2024-01-15
202404,50025,부산,지수,86.2996258809556,2024-01-22
202405,50025,부산,지수,86.2489330432034,2024-01-29
202406,50025,부산,지수,86.1857777872526,2024-02-05
202407,50025,부산,지수,86.1404017826313,2024-02-12
202408,50025,부산,지수,86.1027553817823,2024-02-19
202409,50025,부산,지수,86.0811465931551,2024-02-26
202410,50025,부산,지수,86.0676003703647,2024-03-04
202411,50025,부산,지수,86.0545065570775,2024-03-11
202412,50025,부산,지수,86.0464695873813,2024-03-18
202413,50025,부산,지수,86.0512589441548,2024-03-25
202414,50025,부산,지수,86.0779388535528,2024-04-01
202415,50025,부산,지수,86.1002619890423,2024-04-08
202416,50025,부산,지수,86.1148777516966,2024-04-15
202417,50025,부산,지수,86.1243819317558,2024-04-22
202418,50025,부산,지수,86.1486450114692,2024-04-29
202419,50025,부산,지수,86.1710384128751,2024-05-06
202420,50025,부산,지수,86.178838904959,2024-05-13
202421,50025,부산,지수,86.2035847444345,2024-05-20
202422,50025,부산,지수,86.2113359468371,2024-05-27
202423,50025,부산,지수,86.2116142852746,2024-06-03
202424,50025,부산,지수,86.2013654179317,2024-06-10
202425,50025,부산,지수,86.2029118067673,2024-06-17
202426,50025,부산,지수,86.2081281146104,2024-06-24
202427,50025,부산,지수,86.2058661178786,2024-07-01
202428,50025,부산,지수,86.2077763653254,2024-07-08
202429,50025,부산,지수,86.2198411540402,2024-07-15
202430,50025,부산,지수,86.2174247234987,2024-07-22
202431,50025,부산,지수,86.21911,2024-07-29
202432,50025,부산,지수,86.24406523280004,2024-08-05
202433,50025,부산,지수,86.262474,2024-08-12
202434,50025,부산,지수,86.28745376811887,2024-08-19
202435,50025,부산,지수,86.31597964379043,2024-08-26
202436,50025,부산,지수,86.3413351682101,2024-09-02
202437,50025,부산,지수,86.3699081251259,2024-09-09
202438,50025,부산,지수,86.39323872,2024-09-16
202439,50025,부산,지수,86.4094216341148,2024-09-23
202440,50025,부산,지수,86.4251650351218,2024-09-30
202441,50025,부산,지수,86.4445902773795,2024-10-07
202442,50025,부산,지수,86.4801540851533,2024-10-14
202402,50026,중부산권,지수,84.9384255403534,2024-01-08
202403,50026,중부산권,지수,84.9041531535026,2024-01-15
202404,50026,중부산권,지수,84.8541502796797,2024-01-22
202405,50026,중부산권,지수,84.8065567377494,2024-01-29
202406,50026,중부산권,지수,84.7273601148136,2024-02-05
202407,50026,중부산권,지수,84.685418195214,2024-02-12
202408,50026,중부산권,지수,84.6597262119817,2024-02-19
202409,50026,중부산권,지수,84.6488324518984,2024-02-26
202410,50026,중부산권,지수,84.6497850717387,2024-03-04
202411,50026,중부산권,지수,84.6236394792122,2024-03-11
202412,50026,중부산권,지수,84.6227347105408,2024-03-18
202413,50026,중부산권,지수,84.6527391970014,2024-03-25
202414,50026,중부산권,지수,84.6977261185113,2024-04-01
202415,50026,중부산권,지수,84.7341353988622,2024-04-08
202416,50026,중부산권,지수,84.7724268729021,2024-04-15
202417,50026,중부산권,지수,84.8038349423891,2024-04-22
202418,50026,중부산권,지수,84.8528534712252,2024-04-29
202419,50026,중부산권,지수,84.8960377587076,2024-05-06
202420,50026,중부산권,지수,84.9148306800513,2024-05-13
202421,50026,중부산권,지수,84.9497426041876,2024-05-20
202422,50026,중부산권,지수,84.9798853841933,2024-05-27
202423,50026,중부산권,지수,84.9830506363994,2024-06-03
202424,50026,중부산권,지수,84.9616138061439,2024-06-10
202425,50026,중부산권,지수,84.9670010967494,2024-06-17
202426,50026,중부산권,지수,84.9796779317079,2024-06-24
202427,50026,중부산권,지수,84.9781357901941,2024-07-01
202428,50026,중부산권,지수,84.9800274310915,2024-07-08
202429,50026,중부산권,지수,85.0038178183945,2024-07-15
202430,50026,중부산권,지수,84.9959756244146,2024-07-22
202431,50026,중부산권,지수,85.009766,2024-07-29
202432,50026,중부산권,지수,85.06624647132449,2024-08-05
202433,50026,중부산권,지수,85.108376,2024-08-12
202434,50026,중부산권,지수,85.1613740074803,2024-08-19
202435,50026,중부산권,지수,85.22325327013955,2024-08-26
202436,50026,중부산권,지수,85.2506316773775,2024-09-02
202437,50026,중부산권,지수,85.2844260740996,2024-09-09
202438,50026,중부산권,지수,85.29580824,2024-09-16
202439,50026,중부산권,지수,85.3221963999151,2024-09-23
202440,50026,중부산권,지수,85.3449840924032,2024-09-30
202441,50026,중부산권,지수,85.3848933747455,2024-10-07
202442,50026,중부산권,지수,85.4637407360927,2024-10-14
202402,50140,동부산권,지수,83.911973996009,2024-01-08
202403,50140,동부산권,지수,83.8863176514324,2024-01-15
202404,50140,동부산권,지수,83.8340320418211,2024-01-22
202405,50140,동부산권,지수,83.7698471390223,2024-01-29
202406,50140,동부산권,지수,83.7146376262696,2024-02-05
202407,50140,동부산권,지수,83.6655171054765,2024-02-12
202408,50140,동부산권,지수,83.6136020190652,2024-02-19
202409,50140,동부산권,지수,83.5829352054581,2024-02-26
202410,50140,동부산권,지수,83.5583576298681,2024-03-04
202411,50140,동부산권,지수,83.5517713426767,2024-03-11
202412,50140,동부산권,지수,83.5241365606182,2024-03-18
202413,50140,동부산권,지수,83.500979956039,2024-03-25
202414,50140,동부산권,지수,83.5191850657127,2024-04-01
202415,50140,동부산권,지수,83.5205795349105,2024-04-08
202416,50140,동부산권,지수,83.4990115654561,2024-04-15
202417,50140,동부산권,지수,83.473825203637,2024-04-22
202418,50140,동부산권,지수,83.4747808687773,2024-04-29
202419,50140,동부산권,지수,83.4828468207598,2024-05-06
202420,50140,동부산권,지수,83.4785365386806,2024-05-13
202421,50140,동부산권,지수,83.4866809654154,2024-05-20
202422,50140,동부산권,지수,83.4594580491604,2024-05-27
202423,50140,동부산권,지수,83.4456310518033,2024-06-03
202424,50140,동부산권,지수,83.4243406197323,2024-06-10
202425,50140,동부산권,지수,83.4104813212777,2024-06-17
202426,50140,동부산권,지수,83.3899850054673,2024-06-24
202427,50140,동부산권,지수,83.3646760809478,2024-07-01
202428,50140,동부산권,지수,83.3499303509845,2024-07-08
202429,50140,동부산권,지수,83.3415297584284,2024-07-15
202430,50140,동부산권,지수,83.327344697604,2024-07-22
202431,50140,동부산권,지수,83.30892,2024-07-29
202432,50140,동부산권,지수,83.29801225606332,2024-08-05
202433,50140,동부산권,지수,83.29384,2024-08-12
202434,50140,동부산권,지수,83.28762926852818,2024-08-19
202435,50140,동부산권,지수,83.28800589361573,2024-08-26
202436,50140,동부산권,지수,83.3045889784921,2024-09-02
202437,50140,동부산권,지수,83.3185654672087,2024-09-09
202438,50140,동부산권,지수,83.34345474,2024-09-16
202439,50140,동부산권,지수,83.3342936435021,2024-09-23
202440,50140,동부산권,지수,83.332286363101,2024-09-30
202441,50140,동부산권,지수,83.3168534407878,2024-10-07
202442,50140,동부산권,지수,83.3090072367694,2024-10-14
202402,50145,서부산권,지수,91.1407539861308,2024-01-08
202403,50145,서부산권,지수,91.1063912093556,2024-01-15
202404,50145,서부산권,지수,91.0659599557326,2024-01-22
202405,50145,서부산권,지수,91.0276539252418,2024-01-29
202406,50145,서부산권,지수,90.9773145466881,2024-02-05
202407,50145,서부산권,지수,90.9318880300524,2024-02-12
202408,50145,서부산권,지수,90.8952010334812,2024-02-19
202409,50145,서부산권,지수,90.869838994035,2024-02-26
202410,50145,서부산권,지수,90.849665461782,2024-03-04
202411,50145,서부산권,지수,90.8468185623022,2024-03-11
202412,50145,서부산권,지수,90.8529226626646,2024-03-18
202413,50145,서부산권,지수,90.8568674701946,2024-03-25
202414,50145,서부산권,지수,90.8683610952625,2024-04-01
202415,50145,서부산권,지수,90.8966968230034,2024-04-08
202416,50145,서부산권,지수,90.922752043609,2024-04-15
202417,50145,서부산권,지수,90.9443726328043,2024-04-22
202418,50145,서부산권,지수,90.9627567860267,2024-04-29
202419,50145,서부산권,지수,90.9737653957645,2024-05-06
202420,50145,서부산권,지수,90.9811440613045,2024-05-13
202421,50145,서부산권,지수,91.012092591573,2024-05-20
202422,50145,서부산권,지수,91.0317184470851,2024-05-27
202423,50145,서부산권,지수,91.0453493783187,2024-06-03
202424,50145,서부산권,지수,91.0643041848572,2024-06-10
202425,50145,서부산권,지수,91.0794850478808,2024-06-17
202426,50145,서부산권,지수,91.1060000718932,2024-06-24
202427,50145,서부산권,지수,91.1311742005493,2024-07-01
202428,50145,서부산권,지수,91.1536611414062,2024-07-08
202429,50145,서부산권,지수,91.1746214488402,2024-07-15
202430,50145,서부산권,지수,91.1943073202437,2024-07-22
202431,50145,서부산권,지수,91.20395,2024-07-29
202432,50145,서부산권,지수,91.22925515026996,2024-08-05
202433,50145,서부산권,지수,91.2425,2024-08-12
202434,50145,서부산권,지수,91.26696105772601,2024-08-19
202435,50145,서부산권,지수,91.28380724235778,2024-08-26
202436,50145,서부산권,지수,91.3171153086023,2024-09-02
202437,50145,서부산권,지수,91.3563899537545,2024-09-09
202438,50145,서부산권,지수,91.39433263,2024-09-16
202439,50145,서부산권,지수,91.4276384929198,2024-09-23
202440,50145,서부산권,지수,91.4555111084625,2024-09-30
202441,50145,서부산권,지수,91.4895608452883,2024-10-07
202442,50145,서부산권,지수,91.5186116707215,2024-10-14
202402,50033,세종,지수,76.0648996572018,2024-01-08
202403,50033,세종,지수,76.0985467317853,2024-01-15
202404,50033,세종,지수,75.9822922902347,2024-01-22
202405,50033,세종,지수,75.5403165217249,2024-01-29
202406,50033,세종,지수,75.3582316158788,2024-02-05
202407,50033,세종,지수,75.2185633016211,2024-02-12
202408,50033,세종,지수,75.052203622228,2024-02-19
202409,50033,세종,지수,74.8512274098563,2024-02-26
202410,50033,세종,지수,74.6304855246329,2024-03-04
